hotel,is_canceled,lead_time,arrival_month_year,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
Resort Hotel,1,12,Aug-15,2015,August,34,16,1,0,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,E,E,0,No Deposit,110,NULL,0,Transient,184.45,0,0,Canceled,10/8/2015
Resort Hotel,0,0,Aug-15,2015,August,34,16,1,0,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,G,0,No Deposit,240,NULL,0,Group,195,0,0,Check-Out,17-08-2015
Resort Hotel,0,37,Aug-15,2015,August,34,16,1,0,1,0,0,BB,PRT,Groups,Corporate,0,0,0,A,A,0,No Deposit,NULL,307,0,Transient-Party,172,0,0,Check-Out,17-08-2015
Resort Hotel,0,37,Aug-15,2015,August,34,16,1,0,1,0,0,BB,PRT,Groups,Corporate,0,0,0,A,A,0,No Deposit,NULL,307,0,Transient-Party,172,0,0,Check-Out,17-08-2015
Resort Hotel,0,2,Aug-15,2015,August,34,16,1,0,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240,NULL,0,Transient,153,0,1,Check-Out,17-08-2015
Resort Hotel,1,12,Aug-15,2015,August,34,16,1,0,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,E,E,0,No Deposit,110,NULL,0,Transient,184.45,0,0,Canceled,10/8/2015
Resort Hotel,1,12,Aug-15,2015,August,34,16,1,0,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,E,E,0,No Deposit,110,NULL,0,Transient,184.45,0,0,Canceled,10/8/2015
Resort Hotel,1,11,Aug-15,2015,August,34,16,1,0,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,E,E,0,No Deposit,NULL,110,0,Transient,185,0,0,Canceled,11/8/2015
Resort Hotel,1,143,Aug-15,2015,August,34,16,2,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,108.54,0,1,Canceled,31-03-2015
Resort Hotel,1,99,Aug-15,2015,August,34,16,2,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,154,0,1,Canceled,27-07-2015
Resort Hotel,1,22,Aug-15,2015,August,34,16,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,248,0,1,Canceled,6/8/2015
Resort Hotel,1,15,Aug-15,2015,August,34,16,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,150.53,0,2,Canceled,12/8/2015
Resort Hotel,1,15,Aug-15,2015,August,34,16,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,150.53,0,2,Canceled,12/8/2015
Resort Hotel,1,66,Aug-15,2015,August,34,16,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,154,0,1,Canceled,15-06-2015
Resort Hotel,1,55,Aug-15,2015,August,34,16,2,5,2,1,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,242,NULL,0,Transient,223.99,0,3,Canceled,18-07-2015
Resort Hotel,1,66,Aug-15,2015,August,34,16,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,154,0,1,Canceled,15-06-2015
Resort Hotel,1,79,Aug-15,2015,August,34,16,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,154,0,0,Canceled,30-05-2015
Resort Hotel,1,66,Aug-15,2015,August,34,16,3,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,154,0,0,Canceled,15-06-2015
Resort Hotel,0,95,Aug-15,2015,August,34,16,4,5,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,2,No Deposit,240,NULL,0,Transient,214,0,0,Check-Out,25-08-2015
Resort Hotel,1,151,Aug-15,2015,August,34,16,4,6,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,134,NULL,0,Transient,96.3,0,0,Canceled,29-05-2015
Resort Hotel,1,54,Aug-15,2015,August,34,16,4,10,2,2,0,BB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,250,NULL,0,Transient,175.79,0,0,Canceled,20-07-2015
Resort Hotel,1,122,Aug-15,2015,August,34,16,4,10,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,134,0,1,Canceled,19-06-2015
Resort Hotel,1,132,Aug-15,2015,August,34,17,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,134,0,2,Canceled,1/5/2015
Resort Hotel,0,58,Aug-15,2015,August,34,17,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient-Party,183,0,0,Check-Out,22-08-2015
Resort Hotel,1,98,Aug-15,2015,August,34,17,1,3,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,149.4,0,0,Canceled,29-07-2015
Resort Hotel,1,126,Aug-15,2015,August,34,17,1,4,3,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,5,NULL,0,Transient,165.11,0,0,Canceled,14-04-2015
Resort Hotel,1,97,Aug-15,2015,August,34,17,1,4,3,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242,NULL,0,Transient,209.4,0,0,Canceled,13-05-2015
Resort Hotel,0,96,Aug-15,2015,August,34,17,1,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient-Party,134,0,3,Check-Out,23-08-2015
Resort Hotel,0,125,Aug-15,2015,August,34,17,2,5,2,1,0,FB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,NULL,NULL,0,Transient,225.9,0,2,Check-Out,24-08-2015
Resort Hotel,0,80,Aug-15,2015,August,34,17,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,26,NULL,0,Transient,131.1,0,0,Check-Out,24-08-2015
Resort Hotel,1,110,Aug-15,2015,August,34,17,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,134,0,1,Canceled,19-06-2015
Resort Hotel,1,157,Aug-15,2015,August,34,17,2,5,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,187,0,2,Canceled,24-03-2015
Resort Hotel,1,108,Aug-15,2015,August,34,17,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,149,NULL,0,Transient,133,0,0,Canceled,22-05-2015
Resort Hotel,0,74,Aug-15,2015,August,34,17,2,5,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,NULL,0,Transient,101.65,0,0,Check-Out,24-08-2015
Resort Hotel,0,79,Aug-15,2015,August,34,17,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,134,NULL,0,Transient,133,0,0,Check-Out,24-08-2015
Resort Hotel,1,79,Aug-15,2015,August,34,17,2,5,1,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,134,NULL,0,Transient,120,0,0,Canceled,27-07-2015
Resort Hotel,1,116,Aug-15,2015,August,34,17,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,149,NULL,0,Transient-Party,133,0,1,Canceled,12/5/2015
Resort Hotel,0,80,Aug-15,2015,August,34,17,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,171,NULL,0,Transient,133,0,0,Check-Out,24-08-2015
Resort Hotel,1,116,Aug-15,2015,August,34,17,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,149,NULL,0,Transient-Party,133,0,1,Canceled,12/5/2015
Resort Hotel,1,93,Aug-15,2015,August,34,17,3,5,2,0,1,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,134,0,2,Canceled,3/8/2015
Resort Hotel,1,87,Aug-15,2015,August,34,17,3,7,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,147,NULL,0,Transient,87.9,0,0,Canceled,1/7/2015
Resort Hotel,1,13,Aug-15,2015,August,34,18,0,3,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,202,0,1,Canceled,7/8/2015
Resort Hotel,1,56,Aug-15,2015,August,34,18,0,3,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,213,0,1,Canceled,31-07-2015
Resort Hotel,1,1,Aug-15,2015,August,34,18,0,1,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,E,E,0,No Deposit,NULL,110,0,Transient,172.55,0,0,Canceled,18-08-2015
Resort Hotel,0,13,Aug-15,2015,August,34,18,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250,NULL,0,Transient,172,0,0,Check-Out,19-08-2015
Resort Hotel,0,13,Aug-15,2015,August,34,18,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,240,NULL,0,Transient,172,0,1,Check-Out,21-08-2015
Resort Hotel,1,56,Aug-15,2015,August,34,18,0,3,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,213,0,1,Canceled,31-07-2015
Resort Hotel,1,81,Aug-15,2015,August,34,18,0,5,2,0,0,HB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,250,NULL,0,Transient,179,0,0,Canceled,1/8/2015
Resort Hotel,1,24,Aug-15,2015,August,34,18,0,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,236,0,2,Canceled,5/8/2015
Resort Hotel,0,57,Aug-15,2015,August,34,18,1,5,2,2,0,HB,PRT,Online TA,TA/TO,0,0,0,C,C,1,No Deposit,242,NULL,0,Transient,229.67,0,1,Check-Out,24-08-2015
Resort Hotel,0,74,Aug-15,2015,August,34,18,1,5,2,1,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,5,NULL,0,Transient,135.2,0,0,Check-Out,24-08-2015
Resort Hotel,0,126,Aug-15,2015,August,34,18,1,5,2,2,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,C,C,0,No Deposit,5,NULL,0,Transient,121.5,0,3,Check-Out,24-08-2015
Resort Hotel,0,126,Aug-15,2015,August,34,18,1,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,5,NULL,0,Transient-Party,96.3,0,1,Check-Out,24-08-2015
Resort Hotel,0,126,Aug-15,2015,August,34,18,1,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,5,NULL,0,Transient-Party,96.3,0,1,Check-Out,24-08-2015
Resort Hotel,1,147,Aug-15,2015,August,34,18,0,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,120.6,0,1,Canceled,21-05-2015
Resort Hotel,0,68,Aug-15,2015,August,34,18,2,5,3,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,241,NULL,0,Transient,176.64,0,2,Check-Out,25-08-2015
Resort Hotel,0,57,Aug-15,2015,August,34,18,2,5,2,2,0,BB,GBR,Online TA,TA/TO,0,0,0,C,C,1,No Deposit,242,NULL,0,Transient,179.86,0,1,Check-Out,25-08-2015
Resort Hotel,0,10,Aug-15,2015,August,34,18,2,5,2,1,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,187,0,2,Check-Out,25-08-2015
Resort Hotel,0,92,Aug-15,2015,August,34,18,2,8,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,134,0,1,Check-Out,28-08-2015
Resort Hotel,0,92,Aug-15,2015,August,34,18,2,8,2,2,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240,NULL,0,Transient,239.5,0,1,Check-Out,28-08-2015
Resort Hotel,0,33,Aug-15,2015,August,34,19,0,0,3,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,A,0,No Deposit,242,NULL,0,Transient,0,0,1,Check-Out,19-08-2015
Resort Hotel,0,1,Aug-15,2015,August,34,19,0,1,3,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,E,3,No Deposit,240,NULL,0,Transient,153,0,2,Check-Out,20-08-2015
Resort Hotel,0,91,Aug-15,2015,August,34,19,0,4,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,C,1,No Deposit,240,NULL,0,Transient,166,0,0,Check-Out,23-08-2015
Resort Hotel,1,33,Aug-15,2015,August,34,19,0,4,2,1,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,181,NULL,0,Transient,186.25,0,0,Canceled,22-07-2015
Resort Hotel,0,16,Aug-15,2015,August,34,19,0,4,2,0,0,BB,IRL,Direct,Direct,0,0,0,D,D,1,No Deposit,250,NULL,0,Transient,192,0,2,Check-Out,23-08-2015
Resort Hotel,0,128,Aug-15,2015,August,34,19,1,4,2,0,0,BB,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,120.6,1,0,Check-Out,24-08-2015
Resort Hotel,0,61,Aug-15,2015,August,34,19,1,4,3,0,0,HB,ESP,Direct,Direct,0,0,0,A,D,0,No Deposit,NULL,NULL,0,Transient,220.4,0,2,Check-Out,24-08-2015
Resort Hotel,1,23,Aug-15,2015,August,34,19,2,5,1,0,0,HB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250,NULL,0,Transient,241,0,0,Canceled,3/8/2015
Resort Hotel,1,23,Aug-15,2015,August,34,19,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,241,0,1,Canceled,4/8/2015
Resort Hotel,1,29,Aug-15,2015,August,34,19,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,211,0,2,Canceled,1/8/2015
Resort Hotel,1,98,Aug-15,2015,August,34,19,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,134,0,2,Canceled,31-07-2015
Resort Hotel,1,23,Aug-15,2015,August,34,19,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,241,0,1,Canceled,4/8/2015
Resort Hotel,0,98,Aug-15,2015,August,34,19,2,7,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,147,NULL,0,Transient,8,0,0,Check-Out,28-08-2015
Resort Hotel,0,138,Aug-15,2015,August,34,19,2,7,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240,NULL,0,Transient,196,0,1,Check-Out,28-08-2015
Resort Hotel,1,82,Aug-15,2015,August,34,19,2,7,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,198,0,0,Canceled,18-06-2015
Resort Hotel,0,10,Aug-15,2015,August,34,20,0,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,0,0,2,Check-Out,20-08-2015
Resort Hotel,1,100,Aug-15,2015,August,34,20,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,134,NULL,0,Transient,158.5,0,0,Canceled,10/8/2015
Resort Hotel,0,10,Aug-15,2015,August,34,20,0,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,0,0,2,Check-Out,20-08-2015
Resort Hotel,0,0,Aug-15,2015,August,34,20,0,1,1,0,0,BB,USA,Direct,Direct,0,0,0,G,G,1,No Deposit,NULL,NULL,0,Transient,200,0,0,Check-Out,21-08-2015
Resort Hotel,0,65,Aug-15,2015,August,34,20,0,3,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,B,0,No Deposit,156,NULL,0,Transient,107,0,1,Check-Out,23-08-2015
Resort Hotel,0,64,Aug-15,2015,August,34,20,2,4,3,1,0,HB,MAR,Offline TA/TO,TA/TO,0,0,0,C,C,4,No Deposit,142,NULL,0,Transient,163.23,0,0,Check-Out,26-08-2015
Resort Hotel,1,56,Aug-15,2015,August,34,20,2,4,3,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242,NULL,0,Transient,222.07,0,0,Canceled,30-06-2015
Resort Hotel,1,94,Aug-15,2015,August,34,20,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,NULL,0,Transient,229,0,0,Canceled,15-07-2015
Resort Hotel,1,58,Aug-15,2015,August,34,20,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,156,NULL,0,Transient,133,0,0,Canceled,8/7/2015
Resort Hotel,0,80,Aug-15,2015,August,34,20,2,7,2,0,0,BB,RUS,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,164,0,2,Check-Out,29-08-2015
Resort Hotel,0,40,Aug-15,2015,August,34,20,2,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250,NULL,0,Transient,176.8,1,1,Check-Out,25-08-2015
Resort Hotel,0,102,Aug-15,2015,August,34,21,0,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,134,0,1,Check-Out,23-08-2015
Resort Hotel,0,16,Aug-15,2015,August,34,21,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,163.35,0,1,Check-Out,23-08-2015
Resort Hotel,0,24,Aug-15,2015,August,34,21,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,171.9,0,2,Check-Out,23-08-2015
Resort Hotel,0,24,Aug-15,2015,August,34,21,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,171.9,0,2,Check-Out,23-08-2015
Resort Hotel,1,18,Aug-15,2015,August,34,21,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,213.5,0,2,Canceled,6/8/2015
Resort Hotel,1,95,Aug-15,2015,August,34,21,1,2,1,0,1,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,125,0,1,Canceled,22-06-2015
Resort Hotel,1,36,Aug-15,2015,August,34,21,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,178.33,0,1,Canceled,17-07-2015
Resort Hotel,0,16,Aug-15,2015,August,34,21,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,176.75,0,1,Check-Out,25-08-2015
Resort Hotel,0,50,Aug-15,2015,August,34,21,2,3,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,156,NULL,0,Transient,123,0,2,Check-Out,26-08-2015
Resort Hotel,0,76,Aug-15,2015,August,34,21,2,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,134,0,0,Check-Out,26-08-2015
Resort Hotel,0,112,Aug-15,2015,August,34,21,2,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,240,NULL,0,Transient,146,1,2,Check-Out,26-08-2015
Resort Hotel,0,16,Aug-15,2015,August,34,21,2,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250,NULL,0,Transient,192,0,0,Check-Out,26-08-2015
Resort Hotel,0,51,Aug-15,2015,August,34,21,2,4,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,183,0,1,Check-Out,27-08-2015
Resort Hotel,0,13,Aug-15,2015,August,34,21,2,4,2,0,0,FB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,236,0,0,Check-Out,27-08-2015
Resort Hotel,1,22,Aug-15,2015,August,34,21,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,191,0,3,Canceled,10/8/2015
Resort Hotel,0,32,Aug-15,2015,August,34,21,2,4,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,178.33,0,2,Check-Out,27-08-2015
Resort Hotel,0,51,Aug-15,2015,August,34,21,2,4,3,0,0,HB,ESP,Direct,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient,248,0,1,Check-Out,27-08-2015
Resort Hotel,0,65,Aug-15,2015,August,34,21,2,5,2,0,0,HB,IRL,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240,NULL,0,Transient,188.71,0,0,Check-Out,28-08-2015
Resort Hotel,1,63,Aug-15,2015,August,34,21,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,123.04,0,0,Canceled,27-07-2015
Resort Hotel,0,35,Aug-15,2015,August,34,21,2,5,3,0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240,NULL,0,Transient,260.71,1,1,Check-Out,28-08-2015
Resort Hotel,0,37,Aug-15,2015,August,34,21,2,5,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,222,0,0,Check-Out,28-08-2015
Resort Hotel,0,35,Aug-15,2015,August,34,21,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,174.71,0,1,Check-Out,28-08-2015
Resort Hotel,1,71,Aug-15,2015,August,34,21,2,7,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,118.7,0,0,Canceled,20-07-2015
Resort Hotel,0,71,Aug-15,2015,August,34,21,2,7,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,156,NULL,0,Transient,116.85,0,3,Check-Out,30-08-2015
Resort Hotel,0,77,Aug-15,2015,August,34,21,3,7,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241,NULL,0,Transient,129.55,0,1,Check-Out,31-08-2015
Resort Hotel,0,0,Aug-15,2015,August,34,22,0,1,2,1,0,BB,PRT,Direct,Direct,0,0,0,A,C,0,No Deposit,NULL,NULL,0,Transient,172,0,0,Check-Out,23-08-2015
Resort Hotel,1,21,Aug-15,2015,August,34,22,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,C,0,No Deposit,NULL,NULL,0,Transient,172,0,0,Canceled,19-08-2015
Resort Hotel,1,87,Aug-15,2015,August,34,22,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,164,0,0,Canceled,29-05-2015
Resort Hotel,0,54,Aug-15,2015,August,34,22,2,4,2,0,0,HB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250,NULL,0,Transient,179.83,0,0,Check-Out,28-08-2015
Resort Hotel,1,156,Aug-15,2015,August,34,22,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,172,0,2,Canceled,24-03-2015
Resort Hotel,0,46,Aug-15,2015,August,34,22,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,261,NULL,0,Transient,160.43,1,2,Check-Out,29-08-2015
Resort Hotel,0,46,Aug-15,2015,August,34,22,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,261,NULL,0,Transient,149,0,1,Check-Out,29-08-2015
Resort Hotel,1,72,Aug-15,2015,August,34,22,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,134,0,0,Canceled,12/6/2015
Resort Hotel,0,85,Aug-15,2015,August,34,22,2,5,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient,146.3,0,1,Check-Out,29-08-2015
Resort Hotel,0,36,Aug-15,2015,August,34,22,2,5,2,0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,142,NULL,0,Contract,161.26,0,0,Check-Out,29-08-2015
Resort Hotel,0,65,Aug-15,2015,August,34,22,2,5,3,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,134,NULL,0,Transient,195.45,1,0,Check-Out,29-08-2015
Resort Hotel,1,68,Aug-15,2015,August,34,22,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,196,NULL,0,Transient,133,0,0,Canceled,9/7/2015
Resort Hotel,0,46,Aug-15,2015,August,34,22,2,5,2,1,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,261,NULL,0,Transient,186.25,0,3,Check-Out,29-08-2015
Resort Hotel,0,22,Aug-15,2015,August,34,22,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,E,0,No Deposit,5,NULL,0,Transient,162.29,0,0,Check-Out,29-08-2015
Resort Hotel,0,12,Aug-15,2015,August,34,22,2,5,2,0,0,BB,PRT,Direct,Direct,0,0,0,H,H,1,No Deposit,NULL,NULL,0,Transient-Party,221.43,1,1,Check-Out,29-08-2015
Resort Hotel,1,42,Aug-15,2015,August,34,22,2,5,2,0,0,HB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250,NULL,0,Transient,177.57,0,0,Canceled,10/8/2015
Resort Hotel,0,72,Aug-15,2015,August,34,22,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,261,NULL,0,Transient,133,0,2,Check-Out,29-08-2015
Resort Hotel,1,112,Aug-15,2015,August,34,22,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,178,0,2,Canceled,2/6/2015
Resort Hotel,0,85,Aug-15,2015,August,34,22,2,5,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient,146.3,0,1,Check-Out,29-08-2015
Resort Hotel,0,102,Aug-15,2015,August,34,22,2,6,2,1,0,HB,PRT,Direct,Direct,0,0,0,D,D,1,No Deposit,NULL,NULL,0,Transient,218.5,1,1,Check-Out,30-08-2015
